REG,Région,DEP,Commune,Population
24,Centre-Val de Loire,18.0,Entreprise_6121,666
24,Centre-Val de Loire,18.0,Entreprise_6122,292
24,Centre-Val de Loire,18.0,Entreprise_6123,302
24,Centre-Val de Loire,18.0,Entreprise_6124,1245
24,Centre-Val de Loire,18.0,Entreprise_6125,131
24,Centre-Val de Loire,18.0,Entreprise_6126,469
24,Centre-Val de Loire,18.0,Entreprise_6127,264
24,Centre-Val de Loire,18.0,Entreprise_6128,119
24,Centre-Val de Loire,18.0,Entreprise_6129,3187
24,Centre-Val de Loire,18.0,Entreprise_6130,1713
24,Centre-Val de Loire,18.0,Entreprise_6131,959
24,Centre-Val de Loire,18.0,Entreprise_6132,182
24,Centre-Val de Loire,18.0,Entreprise_6133,287
24,Centre-Val de Loire,18.0,Entreprise_6134,174
24,Centre-Val de Loire,18.0,Entreprise_6135,216
24,Centre-Val de Loire,18.0,Entreprise_6136,775
24,Centre-Val de Loire,18.0,Entreprise_6137,269
24,Centre-Val de Loire,18.0,Entreprise_6138,491
24,Centre-Val de Loire,18.0,Entreprise_6139,1306
24,Centre-Val de Loire,18.0,Entreprise_6140,206
24,Centre-Val de Loire,18.0,Entreprise_6141,578
24,Centre-Val de Loire,18.0,Entreprise_6142,95
24,Centre-Val de Loire,18.0,Entreprise_6143,226
24,Centre-Val de Loire,18.0,Entreprise_6144,282
24,Centre-Val de Loire,18.0,Entreprise_6145,1095
24,Centre-Val de Loire,18.0,Entreprise_6146,1367
24,Centre-Val de Loire,18.0,Entreprise_6147,1325
24,Centre-Val de Loire,18.0,Entreprise_6148,171
24,Centre-Val de Loire,18.0,Entreprise_6149,226
24,Centre-Val de Loire,18.0,Entreprise_6150,301
24,Centre-Val de Loire,18.0,Entreprise_6151,140
24,Centre-Val de Loire,18.0,Entreprise_6152,1522
24,Centre-Val de Loire,18.0,Entreprise_6153,662
24,Centre-Val de Loire,18.0,Entreprise_6154,228
24,Centre-Val de Loire,18.0,Entreprise_6155,305
24,Centre-Val de Loire,18.0,Entreprise_6156,476
24,Centre-Val de Loire,18.0,Entreprise_6157,1934
24,Centre-Val de Loire,18.0,Entreprise_6158,647
24,Centre-Val de Loire,18.0,Entreprise_6159,1347
24,Centre-Val de Loire,18.0,Entreprise_6160,6394
24,Centre-Val de Loire,18.0,Entreprise_6161,648
24,Centre-Val de Loire,18.0,Entreprise_6162,357
24,Centre-Val de Loire,18.0,Entreprise_6163,463
24,Centre-Val de Loire,18.0,Entreprise_6164,1618
24,Centre-Val de Loire,18.0,Entreprise_6165,296
24,Centre-Val de Loire,18.0,Entreprise_6166,196
24,Centre-Val de Loire,18.0,Entreprise_6167,2649
24,Centre-Val de Loire,18.0,Entreprise_6168,538
24,Centre-Val de Loire,18.0,Entreprise_6169,710
24,Centre-Val de Loire,18.0,Entreprise_6170,323
24,Centre-Val de Loire,18.0,Entreprise_6171,110
24,Centre-Val de Loire,18.0,Entreprise_6172,274
24,Centre-Val de Loire,18.0,Entreprise_6173,168
24,Centre-Val de Loire,18.0,Entreprise_6174,417
24,Centre-Val de Loire,18.0,Entreprise_6175,423
24,Centre-Val de Loire,18.0,Entreprise_6176,815
24,Centre-Val de Loire,18.0,Entreprise_6177,851
24,Centre-Val de Loire,18.0,Entreprise_6178,768
24,Centre-Val de Loire,18.0,Entreprise_6179,1412
24,Centre-Val de Loire,18.0,Entreprise_6180,225
24,Centre-Val de Loire,18.0,Entreprise_6181,246
24,Centre-Val de Loire,18.0,Entreprise_6182,257
24,Centre-Val de Loire,18.0,Entreprise_6183,147
24,Centre-Val de Loire,18.0,Entreprise_6184,1114
24,Centre-Val de Loire,18.0,Entreprise_6185,551
24,Centre-Val de Loire,18.0,Entreprise_6186,292
24,Centre-Val de Loire,18.0,Entreprise_6187,236
24,Centre-Val de Loire,18.0,Entreprise_6188,234
24,Centre-Val de Loire,18.0,Entreprise_6189,667
24,Centre-Val de Loire,18.0,Entreprise_6190,242
24,Centre-Val de Loire,18.0,Entreprise_6191,1637
24,Centre-Val de Loire,18.0,Entreprise_6192,273
24,Centre-Val de Loire,18.0,Entreprise_6193,271
24,Centre-Val de Loire,18.0,Entreprise_6194,605
24,Centre-Val de Loire,18.0,Entreprise_6195,406
24,Centre-Val de Loire,18.0,Entreprise_6196,50
24,Centre-Val de Loire,18.0,Entreprise_6197,192
24,Centre-Val de Loire,18.0,Entreprise_6198,968
24,Centre-Val de Loire,18.0,Entreprise_6199,2104
24,Centre-Val de Loire,18.0,Entreprise_6200,533
24,Centre-Val de Loire,18.0,Entreprise_6201,217
24,Centre-Val de Loire,18.0,Entreprise_6202,154
24,Centre-Val de Loire,18.0,Entreprise_6203,354
24,Centre-Val de Loire,18.0,Entreprise_6204,221
24,Centre-Val de Loire,18.0,Entreprise_6205,473
24,Centre-Val de Loire,18.0,Entreprise_6206,522
24,Centre-Val de Loire,18.0,Entreprise_6207,193
24,Centre-Val de Loire,18.0,Entreprise_6208,481
24,Centre-Val de Loire,18.0,Entreprise_6209,821
24,Centre-Val de Loire,18.0,Entreprise_6210,175
24,Centre-Val de Loire,18.0,Entreprise_6211,228
24,Centre-Val de Loire,18.0,Entreprise_6212,203
24,Centre-Val de Loire,18.0,Entreprise_6213,962
24,Centre-Val de Loire,18.0,Entreprise_6214,188
24,Centre-Val de Loire,18.0,Entreprise_6215,74
24,Centre-Val de Loire,18.0,Entreprise_6216,9690
24,Centre-Val de Loire,18.0,Entreprise_6217,375
24,Centre-Val de Loire,18.0,Entreprise_6218,251
24,Centre-Val de Loire,18.0,Entreprise_6219,258
24,Centre-Val de Loire,18.0,Entreprise_6220,757
24,Centre-Val de Loire,18.0,Entreprise_6221,13
24,Centre-Val de Loire,18.0,Entreprise_6222,94
24,Centre-Val de Loire,18.0,Entreprise_6223,278
24,Centre-Val de Loire,18.0,Entreprise_6224,9650
24,Centre-Val de Loire,18.0,Entreprise_6225,1569
24,Centre-Val de Loire,18.0,Entreprise_6226,6416
24,Centre-Val de Loire,18.0,Entreprise_6227,403
24,Centre-Val de Loire,18.0,Entreprise_6228,435
24,Centre-Val de Loire,18.0,Entreprise_6229,595
24,Centre-Val de Loire,18.0,Entreprise_6230,722
24,Centre-Val de Loire,18.0,Entreprise_6231,614
24,Centre-Val de Loire,18.0,Entreprise_6232,4852
24,Centre-Val de Loire,18.0,Entreprise_6233,595
24,Centre-Val de Loire,18.0,Entreprise_6234,136
24,Centre-Val de Loire,18.0,Entreprise_6235,496
24,Centre-Val de Loire,18.0,Entreprise_6236,166
24,Centre-Val de Loire,18.0,Entreprise_6237,646
24,Centre-Val de Loire,18.0,Entreprise_6238,511
24,Centre-Val de Loire,18.0,Entreprise_6239,354
24,Centre-Val de Loire,18.0,Entreprise_6240,285
24,Centre-Val de Loire,18.0,Entreprise_6241,2525
24,Centre-Val de Loire,18.0,Entreprise_6242,303
24,Centre-Val de Loire,18.0,Entreprise_6243,258
24,Centre-Val de Loire,18.0,Entreprise_6244,466
24,Centre-Val de Loire,18.0,Entreprise_6245,167
24,Centre-Val de Loire,18.0,Entreprise_6246,215
24,Centre-Val de Loire,18.0,Entreprise_6247,617
24,Centre-Val de Loire,18.0,Entreprise_6248,272
24,Centre-Val de Loire,18.0,Entreprise_6249,744
24,Centre-Val de Loire,18.0,Entreprise_6250,249
24,Centre-Val de Loire,18.0,Entreprise_6251,1410
24,Centre-Val de Loire,18.0,Entreprise_6252,440
24,Centre-Val de Loire,18.0,Entreprise_6253,1114
24,Centre-Val de Loire,18.0,Entreprise_6254,133
24,Centre-Val de Loire,18.0,Entreprise_6255,473
24,Centre-Val de Loire,18.0,Entreprise_6256,121
24,Centre-Val de Loire,18.0,Entreprise_6257,626
24,Centre-Val de Loire,18.0,Entreprise_6258,1328
24,Centre-Val de Loire,18.0,Entreprise_6259,2941
24,Centre-Val de Loire,18.0,Entreprise_6260,438
24,Centre-Val de Loire,18.0,Entreprise_6261,78
24,Centre-Val de Loire,18.0,Entreprise_6262,476
24,Centre-Val de Loire,18.0,Entreprise_6263,1111
24,Centre-Val de Loire,18.0,Entreprise_6264,710
24,Centre-Val de Loire,18.0,Entreprise_6265,451
24,Centre-Val de Loire,18.0,Entreprise_6266,403
24,Centre-Val de Loire,18.0,Entreprise_6267,67
24,Centre-Val de Loire,18.0,Entreprise_6268,62
24,Centre-Val de Loire,18.0,Entreprise_6269,295
24,Centre-Val de Loire,18.0,Entreprise_6270,457
24,Centre-Val de Loire,18.0,Entreprise_6271,582
24,Centre-Val de Loire,18.0,Entreprise_6272,968
24,Centre-Val de Loire,18.0,Entreprise_6273,337
24,Centre-Val de Loire,18.0,Entreprise_6274,656
24,Centre-Val de Loire,18.0,Entreprise_6275,685
24,Centre-Val de Loire,18.0,Entreprise_6276,300
24,Centre-Val de Loire,18.0,Entreprise_6277,88
24,Centre-Val de Loire,18.0,Entreprise_6278,392
24,Centre-Val de Loire,18.0,Entreprise_6279,319
24,Centre-Val de Loire,18.0,Entreprise_6280,666
24,Centre-Val de Loire,18.0,Entreprise_6281,78
24,Centre-Val de Loire,18.0,Entreprise_6282,789
24,Centre-Val de Loire,18.0,Entreprise_6283,224
24,Centre-Val de Loire,18.0,Entreprise_6284,4034
24,Centre-Val de Loire,18.0,Entreprise_6285,410
24,Centre-Val de Loire,18.0,Entreprise_6286,649
24,Centre-Val de Loire,18.0,Entreprise_6287,694
24,Centre-Val de Loire,18.0,Entreprise_6288,1569
24,Centre-Val de Loire,18.0,Entreprise_6289,605
24,Centre-Val de Loire,18.0,Entreprise_6290,788
24,Centre-Val de Loire,18.0,Entreprise_6291,318
24,Centre-Val de Loire,18.0,Entreprise_6292,137
24,Centre-Val de Loire,18.0,Entreprise_6293,184
24,Centre-Val de Loire,18.0,Entreprise_6294,35
24,Centre-Val de Loire,18.0,Entreprise_6295,544
24,Centre-Val de Loire,18.0,Entreprise_6296,25254
24,Centre-Val de Loire,18.0,Entreprise_6297,707
24,Centre-Val de Loire,18.0,Entreprise_6298,2061
24,Centre-Val de Loire,18.0,Entreprise_6299,563
24,Centre-Val de Loire,18.0,Entreprise_6300,78
24,Centre-Val de Loire,18.0,Entreprise_6301,215
24,Centre-Val de Loire,18.0,Entreprise_6302,403
24,Centre-Val de Loire,18.0,Entreprise_6303,445
24,Centre-Val de Loire,18.0,Entreprise_6304,297
24,Centre-Val de Loire,18.0,Entreprise_6305,248
24,Centre-Val de Loire,18.0,Entreprise_6306,586
24,Centre-Val de Loire,18.0,Entreprise_6307,582
75,Nouvelle-Aquitaine,19.0,Entreprise_6308,376
75,Nouvelle-Aquitaine,19.0,Entreprise_6309,367
75,Nouvelle-Aquitaine,19.0,Entreprise_6310,235
75,Nouvelle-Aquitaine,19.0,Entreprise_6311,730
75,Nouvelle-Aquitaine,19.0,Entreprise_6312,4050
75,Nouvelle-Aquitaine,19.0,Entreprise_6313,103
75,Nouvelle-Aquitaine,19.0,Entreprise_6314,827
75,Nouvelle-Aquitaine,19.0,Entreprise_6315,209
75,Nouvelle-Aquitaine,19.0,Entreprise_6316,126
75,Nouvelle-Aquitaine,19.0,Entreprise_6317,2857
75,Nouvelle-Aquitaine,19.0,Entreprise_6318,1206
75,Nouvelle-Aquitaine,19.0,Entreprise_6319,207
75,Nouvelle-Aquitaine,19.0,Entreprise_6320,860
75,Nouvelle-Aquitaine,19.0,Entreprise_6321,219
75,Nouvelle-Aquitaine,19.0,Entreprise_6322,712
75,Nouvelle-Aquitaine,19.0,Entreprise_6323,307
75,Nouvelle-Aquitaine,19.0,Entreprise_6324,82
75,Nouvelle-Aquitaine,19.0,Entreprise_6325,152
75,Nouvelle-Aquitaine,19.0,Entreprise_6326,1310
75,Nouvelle-Aquitaine,19.0,Entreprise_6327,115
75,Nouvelle-Aquitaine,19.0,Entreprise_6328,100
75,Nouvelle-Aquitaine,19.0,Entreprise_6329,222
75,Nouvelle-Aquitaine,19.0,Entreprise_6330,1281
75,Nouvelle-Aquitaine,19.0,Entreprise_6331,487
75,Nouvelle-Aquitaine,19.0,Entreprise_6332,356
75,Nouvelle-Aquitaine,19.0,Entreprise_6333,246
75,Nouvelle-Aquitaine,19.0,Entreprise_6334,114
75,Nouvelle-Aquitaine,19.0,Entreprise_6335,2487
75,Nouvelle-Aquitaine,19.0,Entreprise_6336,276
75,Nouvelle-Aquitaine,19.0,Entreprise_6337,967
75,Nouvelle-Aquitaine,19.0,Entreprise_6338,46769
75,Nouvelle-Aquitaine,19.0,Entreprise_6339,741
75,Nouvelle-Aquitaine,19.0,Entreprise_6340,208
75,Nouvelle-Aquitaine,19.0,Entreprise_6341,528
75,Nouvelle-Aquitaine,19.0,Entreprise_6342,1422
75,Nouvelle-Aquitaine,19.0,Entreprise_6343,1158
75,Nouvelle-Aquitaine,19.0,Entreprise_6344,1492
75,Nouvelle-Aquitaine,19.0,Entreprise_6345,230
75,Nouvelle-Aquitaine,19.0,Entreprise_6346,150
75,Nouvelle-Aquitaine,19.0,Entreprise_6347,421
75,Nouvelle-Aquitaine,19.0,Entreprise_6348,615
75,Nouvelle-Aquitaine,19.0,Entreprise_6349,460
75,Nouvelle-Aquitaine,19.0,Entreprise_6350,260
75,Nouvelle-Aquitaine,19.0,Entreprise_6351,196
75,Nouvelle-Aquitaine,19.0,Entreprise_6352,113
75,Nouvelle-Aquitaine,19.0,Entreprise_6353,377
75,Nouvelle-Aquitaine,19.0,Entreprise_6354,348
75,Nouvelle-Aquitaine,19.0,Entreprise_6355,747
75,Nouvelle-Aquitaine,19.0,Entreprise_6356,413
75,Nouvelle-Aquitaine,19.0,Entreprise_6357,166
75,Nouvelle-Aquitaine,19.0,Entreprise_6358,49
75,Nouvelle-Aquitaine,19.0,Entreprise_6359,272
75,Nouvelle-Aquitaine,19.0,Entreprise_6360,214
75,Nouvelle-Aquitaine,19.0,Entreprise_6361,277
75,Nouvelle-Aquitaine,19.0,Entreprise_6362,411
75,Nouvelle-Aquitaine,19.0,Entreprise_6363,478
75,Nouvelle-Aquitaine,19.0,Entreprise_6364,385
75,Nouvelle-Aquitaine,19.0,Entreprise_6365,384
75,Nouvelle-Aquitaine,19.0,Entreprise_6366,648
75,Nouvelle-Aquitaine,19.0,Entreprise_6367,1283
75,Nouvelle-Aquitaine,19.0,Entreprise_6368,1173
75,Nouvelle-Aquitaine,19.0,Entreprise_6369,3042
75,Nouvelle-Aquitaine,19.0,Entreprise_6370,71
75,Nouvelle-Aquitaine,19.0,Entreprise_6371,64
75,Nouvelle-Aquitaine,19.0,Entreprise_6372,1730
75,Nouvelle-Aquitaine,19.0,Entreprise_6373,215
75,Nouvelle-Aquitaine,19.0,Entreprise_6374,707
75,Nouvelle-Aquitaine,19.0,Entreprise_6375,144
75,Nouvelle-Aquitaine,19.0,Entreprise_6376,309
75,Nouvelle-Aquitaine,19.0,Entreprise_6377,233
75,Nouvelle-Aquitaine,19.0,Entreprise_6378,2714
75,Nouvelle-Aquitaine,19.0,Entreprise_6379,4336
75,Nouvelle-Aquitaine,19.0,Entreprise_6380,51
75,Nouvelle-Aquitaine,19.0,Entreprise_6381,381
75,Nouvelle-Aquitaine,19.0,Entreprise_6382,409
75,Nouvelle-Aquitaine,19.0,Entreprise_6383,136
75,Nouvelle-Aquitaine,19.0,Entreprise_6384,408
75,Nouvelle-Aquitaine,19.0,Entreprise_6385,488
75,Nouvelle-Aquitaine,19.0,Entreprise_6386,684
75,Nouvelle-Aquitaine,19.0,Entreprise_6387,510
75,Nouvelle-Aquitaine,19.0,Entreprise_6388,1121
75,Nouvelle-Aquitaine,19.0,Entreprise_6389,112
75,Nouvelle-Aquitaine,19.0,Entreprise_6390,258
75,Nouvelle-Aquitaine,19.0,Entreprise_6391,765
75,Nouvelle-Aquitaine,19.0,Entreprise_6392,327
75,Nouvelle-Aquitaine,19.0,Entreprise_6393,85
75,Nouvelle-Aquitaine,19.0,Entreprise_6394,48
75,Nouvelle-Aquitaine,19.0,Entreprise_6395,184
75,Nouvelle-Aquitaine,19.0,Entreprise_6396,99
75,Nouvelle-Aquitaine,19.0,Entreprise_6397,316
75,Nouvelle-Aquitaine,19.0,Entreprise_6398,951
75,Nouvelle-Aquitaine,19.0,Entreprise_6399,1147
75,Nouvelle-Aquitaine,19.0,Entreprise_6400,136
75,Nouvelle-Aquitaine,19.0,Entreprise_6401,405
75,Nouvelle-Aquitaine,19.0,Entreprise_6402,135
75,Nouvelle-Aquitaine,19.0,Entreprise_6403,935
75,Nouvelle-Aquitaine,19.0,Entreprise_6404,224
75,Nouvelle-Aquitaine,19.0,Entreprise_6405,1189
75,Nouvelle-Aquitaine,19.0,Entreprise_6406,1565
75,Nouvelle-Aquitaine,19.0,Entreprise_6407,281
75,Nouvelle-Aquitaine,19.0,Entreprise_6408,66
75,Nouvelle-Aquitaine,19.0,Entreprise_6409,124
75,Nouvelle-Aquitaine,19.0,Entreprise_6410,504
75,Nouvelle-Aquitaine,19.0,Entreprise_6411,386
75,Nouvelle-Aquitaine,19.0,Entreprise_6412,1654
75,Nouvelle-Aquitaine,19.0,Entreprise_6413,79
75,Nouvelle-Aquitaine,19.0,Entreprise_6414,226
75,Nouvelle-Aquitaine,19.0,Entreprise_6415,114
75,Nouvelle-Aquitaine,19.0,Entreprise_6416,102
75,Nouvelle-Aquitaine,19.0,Entreprise_6417,115
75,Nouvelle-Aquitaine,19.0,Entreprise_6418,657
75,Nouvelle-Aquitaine,19.0,Entreprise_6419,162
75,Nouvelle-Aquitaine,19.0,Entreprise_6420,293
75,Nouvelle-Aquitaine,19.0,Entreprise_6421,266
75,Nouvelle-Aquitaine,19.0,Entreprise_6422,688
75,Nouvelle-Aquitaine,19.0,Entreprise_6423,819
75,Nouvelle-Aquitaine,19.0,Entreprise_6424,152
75,Nouvelle-Aquitaine,19.0,Entreprise_6425,244
75,Nouvelle-Aquitaine,19.0,Entreprise_6426,2253
75,Nouvelle-Aquitaine,19.0,Entreprise_6427,168
75,Nouvelle-Aquitaine,19.0,Entreprise_6428,7995
75,Nouvelle-Aquitaine,19.0,Entreprise_6429,1542
75,Nouvelle-Aquitaine,19.0,Entreprise_6430,853
75,Nouvelle-Aquitaine,19.0,Entreprise_6431,176
75,Nouvelle-Aquitaine,19.0,Entreprise_6432,284
75,Nouvelle-Aquitaine,19.0,Entreprise_6433,670
75,Nouvelle-Aquitaine,19.0,Entreprise_6434,446
75,Nouvelle-Aquitaine,19.0,Entreprise_6435,538
75,Nouvelle-Aquitaine,19.0,Entreprise_6436,136
75,Nouvelle-Aquitaine,19.0,Entreprise_6437,232
75,Nouvelle-Aquitaine,19.0,Entreprise_6438,726
75,Nouvelle-Aquitaine,19.0,Entreprise_6439,340
75,Nouvelle-Aquitaine,19.0,Entreprise_6440,2326
75,Nouvelle-Aquitaine,19.0,Entreprise_6441,63
75,Nouvelle-Aquitaine,19.0,Entreprise_6442,1290
75,Nouvelle-Aquitaine,19.0,Entreprise_6443,77
75,Nouvelle-Aquitaine,19.0,Entreprise_6444,630
75,Nouvelle-Aquitaine,19.0,Entreprise_6445,292
75,Nouvelle-Aquitaine,19.0,Entreprise_6446,133
75,Nouvelle-Aquitaine,19.0,Entreprise_6447,634
75,Nouvelle-Aquitaine,19.0,Entreprise_6448,251
75,Nouvelle-Aquitaine,19.0,Entreprise_6449,430
75,Nouvelle-Aquitaine,19.0,Entreprise_6450,2318
75,Nouvelle-Aquitaine,19.0,Entreprise_6451,641
75,Nouvelle-Aquitaine,19.0,Entreprise_6452,1597
75,Nouvelle-Aquitaine,19.0,Entreprise_6453,203
75,Nouvelle-Aquitaine,19.0,Entreprise_6454,351
75,Nouvelle-Aquitaine,19.0,Entreprise_6455,945
75,Nouvelle-Aquitaine,19.0,Entreprise_6456,478
75,Nouvelle-Aquitaine,19.0,Entreprise_6457,3737
75,Nouvelle-Aquitaine,19.0,Entreprise_6458,321
75,Nouvelle-Aquitaine,19.0,Entreprise_6459,256
75,Nouvelle-Aquitaine,19.0,Entreprise_6460,167
75,Nouvelle-Aquitaine,19.0,Entreprise_6461,220
75,Nouvelle-Aquitaine,19.0,Entreprise_6462,167
75,Nouvelle-Aquitaine,19.0,Entreprise_6463,84
75,Nouvelle-Aquitaine,19.0,Entreprise_6464,199
75,Nouvelle-Aquitaine,19.0,Entreprise_6465,431
75,Nouvelle-Aquitaine,19.0,Entreprise_6466,1254
75,Nouvelle-Aquitaine,19.0,Entreprise_6467,358
75,Nouvelle-Aquitaine,19.0,Entreprise_6468,831
75,Nouvelle-Aquitaine,19.0,Entreprise_6469,127
75,Nouvelle-Aquitaine,19.0,Entreprise_6470,93
75,Nouvelle-Aquitaine,19.0,Entreprise_6471,41
75,Nouvelle-Aquitaine,19.0,Entreprise_6472,86
75,Nouvelle-Aquitaine,19.0,Entreprise_6473,293
75,Nouvelle-Aquitaine,19.0,Entreprise_6474,235
75,Nouvelle-Aquitaine,19.0,Entreprise_6475,181
75,Nouvelle-Aquitaine,19.0,Entreprise_6476,116
75,Nouvelle-Aquitaine,19.0,Entreprise_6477,306
75,Nouvelle-Aquitaine,19.0,Entreprise_6478,127
75,Nouvelle-Aquitaine,19.0,Entreprise_6479,98
75,Nouvelle-Aquitaine,19.0,Entreprise_6480,1087
75,Nouvelle-Aquitaine,19.0,Entreprise_6481,175
75,Nouvelle-Aquitaine,19.0,Entreprise_6482,1000
75,Nouvelle-Aquitaine,19.0,Entreprise_6483,210
75,Nouvelle-Aquitaine,19.0,Entreprise_6484,705
75,Nouvelle-Aquitaine,19.0,Entreprise_6485,417
75,Nouvelle-Aquitaine,19.0,Entreprise_6486,769
75,Nouvelle-Aquitaine,19.0,Entreprise_6487,137
75,Nouvelle-Aquitaine,19.0,Entreprise_6488,226
75,Nouvelle-Aquitaine,19.0,Entreprise_6489,404
75,Nouvelle-Aquitaine,19.0,Entreprise_6490,413
75,Nouvelle-Aquitaine,19.0,Entreprise_6491,40
75,Nouvelle-Aquitaine,19.0,Entreprise_6492,188
75,Nouvelle-Aquitaine,19.0,Entreprise_6493,678
75,Nouvelle-Aquitaine,19.0,Entreprise_6494,480
75,Nouvelle-Aquitaine,19.0,Entreprise_6495,179
75,Nouvelle-Aquitaine,19.0,Entreprise_6496,1383
75,Nouvelle-Aquitaine,19.0,Entreprise_6497,393
75,Nouvelle-Aquitaine,19.0,Entreprise_6498,458
75,Nouvelle-Aquitaine,19.0,Entreprise_6499,111
75,Nouvelle-Aquitaine,19.0,Entreprise_6500,245
75,Nouvelle-Aquitaine,19.0,Entreprise_6501,87
75,Nouvelle-Aquitaine,19.0,Entreprise_6502,592
75,Nouvelle-Aquitaine,19.0,Entreprise_6503,2060
75,Nouvelle-Aquitaine,19.0,Entreprise_6504,1793
75,Nouvelle-Aquitaine,19.0,Entreprise_6505,263
75,Nouvelle-Aquitaine,19.0,Entreprise_6506,91
75,Nouvelle-Aquitaine,19.0,Entreprise_6507,101
75,Nouvelle-Aquitaine,19.0,Entreprise_6508,1149
75,Nouvelle-Aquitaine,19.0,Entreprise_6509,191
75,Nouvelle-Aquitaine,19.0,Entreprise_6510,173
75,Nouvelle-Aquitaine,19.0,Entreprise_6511,65
75,Nouvelle-Aquitaine,19.0,Entreprise_6512,997
75,Nouvelle-Aquitaine,19.0,Entreprise_6513,95
75,Nouvelle-Aquitaine,19.0,Entreprise_6514,599
75,Nouvelle-Aquitaine,19.0,Entreprise_6515,435
75,Nouvelle-Aquitaine,19.0,Entreprise_6516,116
75,Nouvelle-Aquitaine,19.0,Entreprise_6517,239
75,Nouvelle-Aquitaine,19.0,Entreprise_6518,173
75,Nouvelle-Aquitaine,19.0,Entreprise_6519,60
75,Nouvelle-Aquitaine,19.0,Entreprise_6520,485
75,Nouvelle-Aquitaine,19.0,Entreprise_6521,105
75,Nouvelle-Aquitaine,19.0,Entreprise_6522,345
75,Nouvelle-Aquitaine,19.0,Entreprise_6523,267
75,Nouvelle-Aquitaine,19.0,Entreprise_6524,193
75,Nouvelle-Aquitaine,19.0,Entreprise_6525,109
75,Nouvelle-Aquitaine,19.0,Entreprise_6526,1331
75,Nouvelle-Aquitaine,19.0,Entreprise_6527,64
75,Nouvelle-Aquitaine,19.0,Entreprise_6528,5006
75,Nouvelle-Aquitaine,19.0,Entreprise_6529,383
75,Nouvelle-Aquitaine,19.0,Entreprise_6530,175
75,Nouvelle-Aquitaine,19.0,Entreprise_6531,81
75,Nouvelle-Aquitaine,19.0,Entreprise_6532,293
75,Nouvelle-Aquitaine,19.0,Entreprise_6533,486
75,Nouvelle-Aquitaine,19.0,Entreprise_6534,237
75,Nouvelle-Aquitaine,19.0,Entreprise_6535,479
75,Nouvelle-Aquitaine,19.0,Entreprise_6536,1038
75,Nouvelle-Aquitaine,19.0,Entreprise_6537,236
75,Nouvelle-Aquitaine,19.0,Entreprise_6538,294
75,Nouvelle-Aquitaine,19.0,Entreprise_6539,317
75,Nouvelle-Aquitaine,19.0,Entreprise_6540,266
75,Nouvelle-Aquitaine,19.0,Entreprise_6541,451
75,Nouvelle-Aquitaine,19.0,Entreprise_6542,846
75,Nouvelle-Aquitaine,19.0,Entreprise_6543,78
75,Nouvelle-Aquitaine,19.0,Entreprise_6544,132
75,Nouvelle-Aquitaine,19.0,Entreprise_6545,1888
75,Nouvelle-Aquitaine,19.0,Entreprise_6546,194
75,Nouvelle-Aquitaine,19.0,Entreprise_6547,717
75,Nouvelle-Aquitaine,19.0,Entreprise_6548,329
75,Nouvelle-Aquitaine,19.0,Entreprise_6549,679
75,Nouvelle-Aquitaine,19.0,Entreprise_6550,274
75,Nouvelle-Aquitaine,19.0,Entreprise_6551,867
75,Nouvelle-Aquitaine,19.0,Entreprise_6552,201
75,Nouvelle-Aquitaine,19.0,Entreprise_6553,202
75,Nouvelle-Aquitaine,19.0,Entreprise_6554,1814
75,Nouvelle-Aquitaine,19.0,Entreprise_6555,344
75,Nouvelle-Aquitaine,19.0,Entreprise_6556,273
75,Nouvelle-Aquitaine,19.0,Entreprise_6557,568
75,Nouvelle-Aquitaine,19.0,Entreprise_6558,229
75,Nouvelle-Aquitaine,19.0,Entreprise_6559,237
75,Nouvelle-Aquitaine,19.0,Entreprise_6560,773
75,Nouvelle-Aquitaine,19.0,Entreprise_6561,143
75,Nouvelle-Aquitaine,19.0,Entreprise_6562,297
75,Nouvelle-Aquitaine,19.0,Entreprise_6563,520
75,Nouvelle-Aquitaine,19.0,Entreprise_6564,338
75,Nouvelle-Aquitaine,19.0,Entreprise_6565,104
75,Nouvelle-Aquitaine,19.0,Entreprise_6566,35
75,Nouvelle-Aquitaine,19.0,Entreprise_6567,1258
75,Nouvelle-Aquitaine,19.0,Entreprise_6568,541
75,Nouvelle-Aquitaine,19.0,Entreprise_6569,266
75,Nouvelle-Aquitaine,19.0,Entreprise_6570,13602
75,Nouvelle-Aquitaine,19.0,Entreprise_6571,803
75,Nouvelle-Aquitaine,19.0,Entreprise_6572,4271
75,Nouvelle-Aquitaine,19.0,Entreprise_6573,9174
75,Nouvelle-Aquitaine,19.0,Entreprise_6574,2806
75,Nouvelle-Aquitaine,19.0,Entreprise_6575,151
75,Nouvelle-Aquitaine,19.0,Entreprise_6576,2436
75,Nouvelle-Aquitaine,19.0,Entreprise_6577,409
75,Nouvelle-Aquitaine,19.0,Entreprise_6578,174
75,Nouvelle-Aquitaine,19.0,Entreprise_6579,74
75,Nouvelle-Aquitaine,19.0,Entreprise_6580,82
75,Nouvelle-Aquitaine,19.0,Entreprise_6581,85
75,Nouvelle-Aquitaine,19.0,Entreprise_6582,1295
75,Nouvelle-Aquitaine,19.0,Entreprise_6583,529
75,Nouvelle-Aquitaine,19.0,Entreprise_6584,239
75,Nouvelle-Aquitaine,19.0,Entreprise_6585,1243
75,Nouvelle-Aquitaine,19.0,Entreprise_6586,696
